title,author,year,doi,url,Inclusion/Exclusion criteria
Model Driven Software Performance Engineering: Current Challenges and Way Ahead,"Nambiar, Manoj and Kattepur, Ajay and Bhaskaran, Gopal and Singhal, Rekha and Duttagupta, Subhasri",2016,10.1145/2897356.2897363,https://doi.org/10.1145/2897356.2897363,EC1
Model driven advanced hybrid cloud services for big data: paradigm and practice,"Yang, Xi and Lehman, Tom",2016,,,EC1
Model driven engineering for machine learning components: A systematic literature review,Hira Naveed and Chetan Arora and Hourieh Khalajzadeh and John Grundy and Omar Haggag,2024,https://doi.org/10.1016/j.infsof.2024.107423,https://www.sciencedirect.com/science/article/pii/S0950584924000284,EC1
TwinOps - DevOps meets model-based engineering and digital twins for the engineering of CPS,"Hugues, Jerome and Hristosov, Anton and Hudak, John J. and Yankel, Joe",2020,10.1145/3417990.3421446,https://doi.org/10.1145/3417990.3421446,IC1
"Modeling continuous security: A conceptual
model for automated DevSecOps using open-source software over cloud
(ADOC).",Rakesh Kumar and Rinkaj Goyal,2020,"https://doi.org/10.1016/j.cose.
2020.101967","https://doi.org/10.1016/j.cose.
2020.101967",IC1
Model-Based Digital Threads for Socio-Technical Systems,Marcus Vinicius Pereira PessoaLuís Ferreira PiresJoão Luiz Rebelo MoreiraChunlong Wu,2022,10.1007/978-3-030-97516-6_2,http://link.springer.com/chapter/10.1007/978-3-030-97516-6_2,EC1
Model-Based Framework for Continuous Adaptation and Evolution of Quantum-Classical Hybrid Systems,"Ishikawa, Fuyuki and Saito, Shinobu",2024,10.1145/3660829.3660849,https://doi.org/10.1145/3660829.3660849,EC1
Model-Based Safety and Assessment,Christel SeguinMarc ZellerTatiana Prosvirnova,2022,10.1007/978-3-031-15842-1,http://link.springer.com/book/10.1007/978-3-031-15842-1,EC1
Model-Driven Elasticity for Cloud Resources,Hayet BrabraAchraf MtibaaWalid GaaloulBoualem Benatallah,2018,10.1007/978-3-319-91563-0_12,http://link.springer.com/chapter/10.1007/978-3-319-91563-0_12,EC1
Model-Driven Engineering and Software Development,Luís Ferreira PiresSlimane HammoudiEdwin Seidewitz,2023,10.1007/978-3-031-38821-7,http://link.springer.com/book/10.1007/978-3-031-38821-7,EC1
Model-Driven Engineering and Software Development,Francisco José Domínguez MayoLuís Ferreira PiresEdwin Seidewitz,2024,10.1007/978-3-031-66339-0,http://link.springer.com/book/10.1007/978-3-031-66339-0,EC1
Model-Driven Engineering of Microservice Architectures—The LEMMA Approach,Florian RademacherPhilip WizentyJonas SorgallaSabine SachwehAlbert Zündorf,2024,10.1007/978-3-031-44412-8_5,http://link.springer.com/chapter/10.1007/978-3-031-44412-8_5,EC1
Model-Driven Integration and the OSLC Standard: a Mapping of Applied Studies,"Basso, Fabio and Soares Ferreira, Bruno Marcelo and Torres, Rafael and Frantz, Rafael Z. and Kreutz, Diego and Bernardino, Maicon and de Macedo Rodrigues, Elder",2023,10.1145/3555776.3577761,https://doi.org/10.1145/3555776.3577761,EC1
ChainOps for Smart Contract-Based Distributed Applications,Willem-Jan van den HeuvelDamian A. TamburriDamiano D’AmiciFabiano IzzoS. Potten,2021,10.1007/978-3-030-79976-2_25,http://link.springer.com/chapter/10.1007/978-3-030-79976-2_25,IC1
Model-based cloud resource management with TOSCA and OCCI,Stéphanie ChallitaFabian KorteJohannes ErbelFaiez ZalilaJens GrabowskiPhilippe Merle,2021,10.1007/s10270-021-00869-y,http://link.springer.com/article/10.1007/s10270-021-00869-y,IC1
Model-Driven Security Smell Resolution in Microservice Architecture Using LEMMA,Philip WizentyFrancisco PonceFlorian RademacherJacopo SoldaniHernán AstudilloAntonio BrogiSabine Sachweh,2024,10.1007/978-3-031-61753-9_3,http://link.springer.com/chapter/10.1007/978-3-031-61753-9_3,EC1
Model-Driven Smart Contract Generation Leveraging ChatGPT,Nenad PetrovićIssam Al-Azzoni,2023,10.1007/978-3-031-40579-2_37,http://link.springer.com/chapter/10.1007/978-3-031-40579-2_37,EC1
"Modeling Autonomic Systems in the time of ML, DevOps and Microservices","Bencomo, Nelly",2021,10.1109/MODELS-C53483.2021.00118,,IC1
A Model-Driven Approach for Systematic Reproducibility and Replicability of Data Science Projects,Fran MelchorRoberto Rodriguez-EcheverriaJosé M. ConejeroÁlvaro E. PrietoJuan D. Gutiérrez,2022,10.1007/978-3-031-07472-1_9,http://link.springer.com/chapter/10.1007/978-3-031-07472-1_9,IC1
A model-driven framework to support strategic agility: Value-added perspective,Konstantinos Tsilionis and Yves Wautelet,2022,https://doi.org/10.1016/j.infsof.2021.106734,https://www.sciencedirect.com/science/article/pii/S0950584921001841,IC2
"AIDOaRt: AI-augmented Automation for DevOps, a model-based framework for continuous development in Cyber–Physical Systems",Hugo Bruneliere and Vittoriano Muttillo and Romina Eramo and Luca Berardinelli and Abel Gómez and Alessandra Bagnato and Andrey Sadovykh and Antonio Cicchetti,2022,https://doi.org/10.1016/j.micpro.2022.104672,https://www.sciencedirect.com/science/article/pii/S0141933122002022,EC9
Model-based intelligent user interface adaptation: challenges and future directions,Silvia AbrahãoEmilio InsfranArthur SluÿtersJean Vanderdonckt,2021,10.1007/s10270-021-00909-7,http://link.springer.com/article/10.1007/s10270-021-00909-7,EC1
Industrial requirements for supporting AI-enhanced model-driven engineering,"Bergelin, Johan and Strandberg, Per Erik",2022,10.1145/3550356.3561609,https://doi.org/10.1145/3550356.3561609,IC2
Model-driven Generation of Microservice Architectures for Benchmarking Performance and Resilience Engineering Approaches,"D\""{u}llmann, Thomas F. and van Hoorn, Andr\'{e}",2017,10.1145/3053600.3053627,https://doi.org/10.1145/3053600.3053627,EC1
MDE for machine learning-enabled software systems: a case study and comparison of MontiAnna &amp; ML-Quadrat,"Kirchhof, J\""{o}rg Christian and Kusmenko, Evgeny and Ritz, Jonas and Rumpe, Bernhard and Moin, Armin and Badii, Atta and G\""{u}nnemann, Stephan and Challenger, Moharram",2022,10.1145/3550356.3561576,https://doi.org/10.1145/3550356.3561576,IC1
Model-driven engineering of information systems: 10 years and 1000 versions,Jim Davies and Jeremy Gibbons and James Welch and Edward Crichton,2014,https://doi.org/10.1016/j.scico.2013.02.002,https://www.sciencedirect.com/science/article/pii/S0167642313000270,EC1
Model-based fleet deployment in the IoT–edge–cloud continuum,Hui SongRustem DautovNicolas FerryArnor SolbergFranck Fleurey,2022,10.1007/s10270-022-01006-z,http://link.springer.com/article/10.1007/s10270-022-01006-z,IC1
Modeling and Visualization of Complex Systems with the Use of GraphTool,Iwona ŚwiderskaEwa GrabskaWojciech Palacz,2023,10.1007/978-3-031-43815-8_6,http://link.springer.com/chapter/10.1007/978-3-031-43815-8_6,EC1
"Modeling compliance specifications in linear temporal logic, event processing language and property specification patterns: a controlled experiment on understandability",Christoph CzepaAmirali AmiriEvangelos NtentosUwe Zdun,2019,10.1007/s10270-019-00721-4,http://link.springer.com/article/10.1007/s10270-019-00721-4,EC1
Modeling in Agile Software Development: Decomposing Use Cases Towards Logical Architecture Design,Nuno SantosJaime PereiraNuno FerreiraRicardo J. Machado,2018,10.1007/978-3-030-03673-7_31,http://link.springer.com/chapter/10.1007/978-3-030-03673-7_31,EC1
Modeling in advanced systems engineering,Jeff GrayBernhard Rumpe,2022,10.1007/s10270-022-00999-x,http://link.springer.com/article/10.1007/s10270-022-00999-x,EC1
Modeling languages in Industry 4.0: an extended systematic mapping study,Andreas WortmannOlivier BaraisBenoit CombemaleManuel Wimmer,2020,10.1007/s10270-019-00757-6,http://link.springer.com/article/10.1007/s10270-019-00757-6,EC1
"Modeling of, for, and with digital twins",Jeff GrayBernhard Rumpe,2022,10.1007/s10270-022-01046-5,http://link.springer.com/article/10.1007/s10270-022-01046-5,EC1
Modeling the Enterprise Architecture,John D. McDowall,2019,10.1007/978-1-4842-4306-0_6,http://link.springer.com/chapter/10.1007/978-1-4842-4306-0_6,EC1
Modelling Economic Capital,David Jamieson Bolder,2022,10.1007/978-3-030-95096-5,http://link.springer.com/book/10.1007/978-3-030-95096-5,EC1
Modelling and Analysing Replica- and Fault-aware Management of Horizontally Scalable Applications,"Soldani, Jacopo and Cameriero, Marco and Paparelli, Giulio and Brogi, Antonio",2022,10.1145/3511302,https://doi.org/10.1145/3511302,EC1
Modelling and Implementation of Complex Systems,Salim ChikhiGregorio Diaz-DescalzoAbdelmalek AmineAllaoua ChaouiDjamel Eddine SaidouniMohamed Khireddine Kholladi,2023,10.1007/978-3-031-18516-8,http://link.springer.com/book/10.1007/978-3-031-18516-8,EC1
Modelling in low-code development: a multi-vocal systematic review,Alessio BucaioniAntonio CicchettiFederico Ciccozzi,2022,10.1007/s10270-021-00964-0,http://link.springer.com/article/10.1007/s10270-021-00964-0,EC1
Modelling multi-tier enterprise applications behaviour with design of experiments technique,"Ustinova, Tatiana and Jamshidi, Pooyan",2015,10.1145/2804371.2804374,https://doi.org/10.1145/2804371.2804374,EC1
Models for Implementation of Software Configuration Management,Arturs Bartusevics and Leonids Novickis,2015,https://doi.org/10.1016/j.procs.2014.12.002,https://www.sciencedirect.com/science/article/pii/S1877050914015701,EC1
Models@Runtime for Continuous Design and Deployment,Nicolas FerryArnor Solberg,2017,10.1007/978-3-319-46031-4_9,http://link.springer.com/chapter/10.1007/978-3-319-46031-4_9,EC1
Modern Artificial Intelligence and Data Science 2024,Abdellah Idrissi,2024,10.1007/978-3-031-65038-3,http://link.springer.com/book/10.1007/978-3-031-65038-3,EC1
Modernizing Legacy Systems with Microservices: A Roadmap,"Wolfart, Daniele and Assun\c{c}\~{a}o, Wesley K. G. and da Silva, Ivonei F. and Domingos, Diogo C. P. and Schmeing, Ederson and Villaca, Guilherme L. Donin and Paza, Diogo do N.",2021,10.1145/3463274.3463334,https://doi.org/10.1145/3463274.3463334,EC1
Monitoring tools for DevOps and microservices: A systematic grey literature review,L. Giamattei and A. Guerriero and R. Pietrantuono and S. Russo and I. Malavolta and T. Islam and M. Dînga and A. Koziolek and S. Singh and M. Armbruster and J.M. Gutierrez-Martinez and S. Caro-Alvaro and D. Rodriguez and S. Weber and J. Henss and E. Fernandez Vogelin and F. Simon Panojo,2024,https://doi.org/10.1016/j.jss.2023.111906,https://www.sciencedirect.com/science/article/pii/S0164121223003011,EC1
MontiThings: Model-Driven Development and Deployment of Reliable IoT Applications,Jörg Christian Kirchhof and Bernhard Rumpe and David Schmalzing and Andreas Wortmann,2022,https://doi.org/10.1016/j.jss.2021.111087,https://www.sciencedirect.com/science/article/pii/S0164121221001849,IC1
Move your MDE teaching online: The MDENet Education Platform,"Zschaler, Steffen and Barnett, Will and Boronat, Artur and Garcia-Dominguez, Antonio and Kolovos, Dimitris",2024,10.1145/3652620.3687780,https://doi.org/10.1145/3652620.3687780,EC1
Multi-cloud Services Configuration Based on Risk Optimization,Oscar González-RojasJuan Tafurth,2019,10.1007/978-3-030-33246-4_45,http://link.springer.com/chapter/10.1007/978-3-030-33246-4_45,EC1
Multi-cloud provisioning of business processes,Kyriakos KritikosChrysostomos ZeginisJoaquin IranzoRoman Sosa GonzalezDaniel SeyboldFrank GriesingerJörg Domaschka,2019,10.1186/s13677-019-0143-x,http://link.springer.com/article/10.1186/s13677-019-0143-x,EC1
Multidimensional test coverage analysis: PARADIGM-COV tool,Ana C. R. PaivaLiliana Vilela,2017,10.1007/s10586-017-0728-4,http://link.springer.com/article/10.1007/s10586-017-0728-4,EC1
"NISS '24: Proceedings of the 7th International Conference on Networking, Intelligent Systems and Security",,2024,,,EC5
Natural Language–Based Conceptual Modelling Frameworks: State of the Art and Future Opportunities,"Hossain, Bayzid Ashik and Mukta, Md. Saddam Hossain and Islam, Md Adnanul and Zaman, Akib and Schwitter, Rolf",2023,10.1145/3596597,https://doi.org/10.1145/3596597,EC1
Navigating Unpredictability: Collaborative Networks in Non-linear Worlds,Luis M. Camarinha-MatosAngel OrtizXavier BoucherAnne-Marie Barthe-Delanoë,2024,10.1007/978-3-031-71743-7,http://link.springer.com/book/10.1007/978-3-031-71743-7,EC1
New Energy Power Generation Automation and Intelligent Technology,Pengfei GuYang XuWeihua ChenZhongqiu WangYongbin SunZheming Liu,2024,10.1007/978-981-97-7051-9,http://link.springer.com/book/10.1007/978-981-97-7051-9,EC1
New Frontiers in Cloud Computing and Internet of Things,Rajkumar BuyyaLalit GargGiancarlo FortinoSanjay Misra,2022,10.1007/978-3-031-05528-7,http://link.springer.com/book/10.1007/978-3-031-05528-7,EC1
New Perspectives in Software Engineering,Jezreel MejíaMirna MuñozAlvaro RochaYasmin Hernández PérezHimer Avila-George,2024,10.1007/978-3-031-50590-4,http://link.springer.com/book/10.1007/978-3-031-50590-4,EC1
New Perspectives in Software Engineering,Jezreel MejiaMirna MuñozÁlvaro RochaVíctor Hernández-Nava,2023,10.1007/978-3-031-20322-0,http://link.springer.com/book/10.1007/978-3-031-20322-0,EC1
"New Realities, Mobile Systems and Applications",Michael E. AuerProf. Dr. Thrasyvoulos Tsiatsos,2022,10.1007/978-3-030-96296-8,http://link.springer.com/book/10.1007/978-3-030-96296-8,EC1
New Trends in Database and Information Systems,Alberto AbellóPanos VassiliadisOscar RomeroRobert WrembelFrancesca BugiottiJohann GamperGenoveva Vargas SolarEster Zumpano,2023,10.1007/978-3-031-42941-5,http://link.springer.com/book/10.1007/978-3-031-42941-5,EC1
Node-level response time feedback loops to ease QoS control in “as a Service” architectures,Alberto Leva and Emilio Incerto,2023,https://doi.org/10.1016/j.ifacol.2023.10.1534,https://www.sciencedirect.com/science/article/pii/S2405896323019420,EC1
"Notes on ensembles of IoT, network functions and clouds for service-oriented computing and applications",Hong-Linh TruongNanjangud C. NarendraKwei-Jay Lin,2018,10.1007/s11761-018-0228-2,http://link.springer.com/article/10.1007/s11761-018-0228-2,EC1
Novel and Intelligent Digital Systems: Proceedings of the 4th International Conference (NiDS 2024),Phivos MylonasDimitris KardarasJaime Caro,2024,10.1007/978-3-031-73344-4,http://link.springer.com/book/10.1007/978-3-031-73344-4,EC1
Omni-script: Device independent user interface development for omni-channel fintech applications,Simge Ulusoy and Alper Batıoğlu and Tolga Ovatman,2019,https://doi.org/10.1016/j.csi.2019.01.003,https://www.sciencedirect.com/science/article/pii/S0920548918302332,EC1
On Autonomic Platform-as-a-Service: Characterisation and Conceptual Model,Rafael Tolosana-CalasanzJosé Ángel BañaresJosé-Manuel Colom,2015,10.1007/978-3-319-19728-9_18,http://link.springer.com/chapter/10.1007/978-3-319-19728-9_18,EC1
On Collaborative Model-Driven Development of Microservices,Jonas SorgallaFlorian RademacherSabine SachwehAlbert Zündorf,2018,10.1007/978-3-030-04771-9_45,http://link.springer.com/chapter/10.1007/978-3-030-04771-9_45,EC1
On Model-Based Coordination of Change in Organizations,Henderik A. Proper,2021,10.1007/978-3-030-84655-8_6,http://link.springer.com/chapter/10.1007/978-3-030-84655-8_6,EC1
On Observability and Monitoring of Distributed Systems – An Industry Interview Study,Sina NiedermaierFalko KoetterAndreas FreymannStefan Wagner,2019,10.1007/978-3-030-33702-5_3,http://link.springer.com/chapter/10.1007/978-3-030-33702-5_3,EC1
On the Effectiveness of Tools to Support Infrastructure as Code: Model-Driven Versus Code-Centric,"Sandobalín, Julio and Insfran, Emilio and Abrahão, Silvia",2020,10.1109/ACCESS.2020.2966597,,EC1
On the Integration of Automatic Deployment into the ABS Modeling Language,Stijn de GouwMichael LienhardtJacopo MauroBehrooz NobakhtGianluigi Zavattaro,2015,10.1007/978-3-319-24072-5_4,http://link.springer.com/chapter/10.1007/978-3-319-24072-5_4,EC1
On the Move to Meaningful Internet Systems: OTM 2019 Conferences,Hervé PanettoChristophe DebruyneMartin HeppDave LewisDr. Claudio Agostino ArdagnaRobert Meersman,2019,10.1007/978-3-030-33246-4,http://link.springer.com/book/10.1007/978-3-030-33246-4,EC1
On the modeling of optimal and automatized cloud application deployment,Stijn {de Gouw} and Jacopo Mauro and Gianluigi Zavattaro,2019,https://doi.org/10.1016/j.jlamp.2019.06.001,https://www.sciencedirect.com/science/article/pii/S235222081830138X,EC1
Online Learning of Run-Time Models for Performance and Resource Management in Data Centers,Jürgen WalterAntinisca Di MarcoSimon SpinnerPaola InverardiSamuel Kounev,2017,10.1007/978-3-319-47474-8_17,http://link.springer.com/chapter/10.1007/978-3-319-47474-8_17,EC1
Operationalizing Multi-Cloud Environments,Dr. Rajganesh NagarajanDr. Pethuru RajDr. Ramkumar Thirunavukarasu,2022,10.1007/978-3-030-74402-1,http://link.springer.com/book/10.1007/978-3-030-74402-1,EC1
"Optimising QoS-Assurance, Resource Usage and Cost of Fog Application Deployments",Antonio BrogiStefano FortiAhmad Ibrahim,2019,10.1007/978-3-030-29193-8_9,http://link.springer.com/chapter/10.1007/978-3-030-29193-8_9,EC1
Optimising the Software Development Process with Artificial Intelligence,José Raúl RomeroInmaculada Medina-BuloFrancisco Chicano,2023,10.1007/978-981-19-9948-2,http://link.springer.com/book/10.1007/978-981-19-9948-2,EC1
"Optimization, Learning Algorithms and Applications",Ana I. PereiraArmando MendesFlorbela P. FernandesMaria F. PachecoJoão P. CoelhoJosé Lima,2024,10.1007/978-3-031-53025-8,http://link.springer.com/book/10.1007/978-3-031-53025-8,EC1
